job_id,title,description,category,seniority,location,skills,salary_min,salary_max,posted_days_ago
874,frontend_engineer_874,role description 874,frontend,mid,"Remote, , ","go,rust,kubernetes",77517,161680,6
875,devops_engineer_875,role description 875,devops,junior,"Berlin, , Germany","kubernetes,sql,aws",93265,174543,28
876,devops_engineer_876,role description 876,devops,junior,"Berlin, , Germany","java,go,kubernetes",107594,143800,32
877,frontend_engineer_877,role description 877,frontend,staff,"Austin, TX, USA","aws,sql,go,react",73314,140450,36
878,devops_engineer_878,role description 878,devops,senior,"Austin, TX, USA","sql,tf,kubernetes,python",94480,178876,26
879,frontend_engineer_879,role description 879,frontend,junior,"Austin, TX, USA","python,aws,sql",100825,177726,10
880,software_engineer_880,role description 880,software,mid,"NYC, NY, USA","kubernetes,react",79289,132937,1
881,ml_engineer_881,role description 881,ml,mid,"SF, CA, USA","sql,go",83250,137311,42
882,devops_engineer_882,role description 882,devops,junior,"Berlin, , Germany","kubernetes,rust,aws",113331,166908,58
883,software_engineer_883,role description 883,software,staff,"NYC, NY, USA","sql,ml",81808,186323,16
884,ml_engineer_884,role description 884,ml,senior,"Remote, , ","sql,python,react,rust",95893,136143,12
885,frontend_engineer_885,role description 885,frontend,junior,"NYC, NY, USA","tf,java,sql",68984,137529,18
886,software_engineer_886,role description 886,software,senior,"Austin, TX, USA","ml,sql",115558,184622,12
887,software_engineer_887,role description 887,software,mid,"NYC, NY, USA","kubernetes,ml,aws",95810,175736,13
888,software_engineer_888,role description 888,software,junior,"NYC, NY, USA","kubernetes,ml,react",105621,192182,29
889,data_engineer_889,role description 889,data,mid,"SF, CA, USA","go,tf",96159,182673,47
890,software_engineer_890,role description 890,software,junior,"NYC, NY, USA","aws,go,python,ml",81329,196262,42
891,frontend_engineer_891,role description 891,frontend,junior,"Berlin, , Germany","java,go",80418,135115,57
892,devops_engineer_892,role description 892,devops,staff,"Remote, , ","aws,tf,ml,react",102072,141755,21
893,ml_engineer_893,role description 893,ml,senior,"Austin, TX, USA","rust,aws,kubernetes,java",111591,139038,29
894,frontend_engineer_894,role description 894,frontend,junior,"SF, CA, USA","rust,go,aws,ml",67658,124434,22
895,frontend_engineer_895,role description 895,frontend,staff,"Berlin, , Germany","sql,ml,rust",110727,182328,2
896,devops_engineer_896,role description 896,devops,senior,"Berlin, , Germany","react,rust,aws,ml",109800,172940,23
897,software_engineer_897,role description 897,software,staff,"Berlin, , Germany","sql,python,aws,react",66543,126879,15
898,software_engineer_898,role description 898,software,senior,"London, , UK","ml,sql,python",66489,135850,28
899,frontend_engineer_899,role description 899,frontend,mid,"SF, CA, USA","rust,go,aws,sql",101702,135260,9
900,software_engineer_900,role description 900,software,senior,"Berlin, , Germany","react,python,ml,rust",110568,152234,44
901,software_engineer_901,role description 901,software,senior,"London, , UK","python,kubernetes",83630,156442,50
902,data_engineer_902,role description 902,data,senior,"Austin, TX, USA","kubernetes,tf,python,react",98438,143119,57
903,ml_engineer_903,role description 903,ml,junior,"Berlin, , Germany","aws,react",119982,194414,5
904,devops_engineer_904,role description 904,devops,mid,"Berlin, , Germany","python,tf,aws,kubernetes",79367,137021,7
905,frontend_engineer_905,role description 905,frontend,junior,"Austin, TX, USA","go,react,sql,tf",73501,164950,57
906,devops_engineer_906,role description 906,devops,mid,"Berlin, , Germany","react,java,go",119497,155038,50
907,software_engineer_907,role description 907,software,junior,"Austin, TX, USA","rust,java",76831,151014,35
908,data_engineer_908,role description 908,data,junior,"NYC, NY, USA","java,go,aws,react",88355,186063,19
909,software_engineer_909,role description 909,software,staff,"Remote, , ","go,react",86526,198269,31
910,frontend_engineer_910,role description 910,frontend,junior,"NYC, NY, USA","java,rust",91393,120470,32
911,software_engineer_911,role description 911,software,staff,"NYC, NY, USA","ml,react",76122,157096,50
912,data_engineer_912,role description 912,data,junior,"Remote, , ","rust,tf,go",100741,129532,31
913,ml_engineer_913,role description 913,ml,staff,"SF, CA, USA","rust,go",101519,154698,1
914,devops_engineer_914,role description 914,devops,mid,"Remote, , ","aws,java,tf,kubernetes",72033,169362,41
915,devops_engineer_915,role description 915,devops,senior,"Remote, , ","tf,sql,python",88854,152931,46
916,devops_engineer_916,role description 916,devops,mid,"Berlin, , Germany","react,sql,aws,python",63441,144727,17
917,frontend_engineer_917,role description 917,frontend,mid,"Austin, TX, USA","go,tf,java",73252,144974,6
918,data_engineer_918,role description 918,data,mid,"Austin, TX, USA","rust,go,tf,python",119233,143989,8
919,frontend_engineer_919,role description 919,frontend,senior,"Remote, , ","rust,python,tf,sql",90382,146055,50
920,ml_engineer_920,role description 920,ml,mid,"SF, CA, USA","go,kubernetes",97363,149918,26
921,devops_engineer_921,role description 921,devops,senior,"London, , UK","go,sql",113327,175026,31
922,devops_engineer_922,role description 922,devops,staff,"NYC, NY, USA","react,go,java",102824,127680,57
923,software_engineer_923,role description 923,software,mid,"Berlin, , Germany","python,react",107543,123266,3
924,data_engineer_924,role description 924,data,mid,"Remote, , ","sql,ml",102723,161339,12
925,ml_engineer_925,role description 925,ml,junior,"SF, CA, USA","sql,python",89929,174545,49
926,devops_engineer_926,role description 926,devops,mid,"Berlin, , Germany","kubernetes,sql,python",97954,140697,32
927,data_engineer_927,role description 927,data,junior,"SF, CA, USA","java,sql,python",77309,136096,1
928,devops_engineer_928,role description 928,devops,junior,"SF, CA, USA","sql,java,rust",113424,169980,42
929,devops_engineer_929,role description 929,devops,staff,"Berlin, , Germany","kubernetes,aws,rust,sql",70793,150736,8
930,devops_engineer_930,role description 930,devops,junior,"SF, CA, USA","go,aws,ml,python",113046,178885,46
931,frontend_engineer_931,role description 931,frontend,mid,"London, , UK","python,kubernetes,sql,aws",112702,131723,47
932,data_engineer_932,role description 932,data,staff,"NYC, NY, USA","aws,go,ml",68536,129689,49
933,frontend_engineer_933,role description 933,frontend,staff,"Remote, , ","ml,kubernetes,sql,aws",102610,164220,27
934,devops_engineer_934,role description 934,devops,junior,"London, , UK","aws,tf,java",119380,151399,16
935,ml_engineer_935,role description 935,ml,junior,"SF, CA, USA","java,rust,sql,aws",94329,178348,52
936,software_engineer_936,role description 936,software,mid,"London, , UK","sql,aws",80420,160490,33
937,software_engineer_937,role description 937,software,senior,"London, , UK","go,rust",112766,148372,38
938,devops_engineer_938,role description 938,devops,staff,"Austin, TX, USA","aws,python,tf,ml",90753,132774,8
939,devops_engineer_939,role description 939,devops,junior,"SF, CA, USA","tf,rust,go",67301,133073,37
940,frontend_engineer_940,role description 940,frontend,junior,"London, , UK","go,tf,kubernetes",74956,180467,34
941,devops_engineer_941,role description 941,devops,mid,"Austin, TX, USA","react,aws",100949,138120,17
942,ml_engineer_942,role description 942,ml,staff,"London, , UK","go,rust,python",87321,160195,46
943,devops_engineer_943,role description 943,devops,junior,"SF, CA, USA","react,sql,tf",73002,185449,8
944,software_engineer_944,role description 944,software,mid,"London, , UK","tf,sql",107942,191826,43
945,software_engineer_945,role description 945,software,junior,"NYC, NY, USA","tf,react,kubernetes",67234,141411,57
946,ml_engineer_946,role description 946,ml,junior,"Berlin, , Germany","tf,ml,python",73144,128769,34
947,software_engineer_947,role description 947,software,staff,"Remote, , ","rust,ml",87936,181976,6
948,ml_engineer_948,role description 948,ml,junior,"Berlin, , Germany","kubernetes,tf",62371,174982,33
949,data_engineer_949,role description 949,data,mid,"Berlin, , Germany","go,rust,sql,ml",83243,146495,31
950,software_engineer_950,role description 950,software,staff,"NYC, NY, USA","java,python",114597,167485,33
951,data_engineer_951,role description 951,data,senior,"Berlin, , Germany","python,rust",116470,135098,16
952,frontend_engineer_952,role description 952,frontend,junior,"Austin, TX, USA","react,aws,go",112317,176054,37
953,devops_engineer_953,role description 953,devops,mid,"Remote, , ","ml,kubernetes",79438,178184,15
954,frontend_engineer_954,role description 954,frontend,staff,"SF, CA, USA","tf,go",63892,143949,33
955,frontend_engineer_955,role description 955,frontend,mid,"Austin, TX, USA","go,sql",108894,157483,35
956,devops_engineer_956,role description 956,devops,senior,"NYC, NY, USA","rust,react",82399,146725,38
957,frontend_engineer_957,role description 957,frontend,senior,"Remote, , ","sql,react",104929,122502,47
958,ml_engineer_958,role description 958,ml,senior,"Berlin, , Germany","react,rust",67150,130184,52
959,devops_engineer_959,role description 959,devops,junior,"Remote, , ","ml,python",100075,196795,46
960,software_engineer_960,role description 960,software,staff,"Austin, TX, USA","sql,java,ml,rust",95183,156482,47
961,devops_engineer_961,role description 961,devops,staff,"Remote, , ","aws,react,kubernetes",115224,131820,52
962,ml_engineer_962,role description 962,ml,junior,"Austin, TX, USA","kubernetes,rust",66115,123541,14
963,data_engineer_963,role description 963,data,staff,"NYC, NY, USA","ml,tf,go",84475,148272,17
964,ml_engineer_964,role description 964,ml,staff,"London, , UK","go,tf,python,sql",119396,198625,31
965,devops_engineer_965,role description 965,devops,senior,"Berlin, , Germany","go,react",83380,150783,27
966,frontend_engineer_966,role description 966,frontend,mid,"SF, CA, USA","kubernetes,tf",99482,199956,42
967,data_engineer_967,role description 967,data,mid,"SF, CA, USA","java,rust,python",69656,159154,0
968,ml_engineer_968,role description 968,ml,staff,"London, , UK","go,rust",103704,181116,8
969,software_engineer_969,role description 969,software,junior,"Berlin, , Germany","kubernetes,python",76545,182835,44
970,data_engineer_970,role description 970,data,staff,"Berlin, , Germany","aws,rust,tf,react",94333,122253,49
971,devops_engineer_971,role description 971,devops,staff,"NYC, NY, USA","react,ml,python,java",112786,120487,18
972,devops_engineer_972,role description 972,devops,senior,"Berlin, , Germany","ml,kubernetes,react,rust",99663,193797,18
973,devops_engineer_973,role description 973,devops,mid,"Austin, TX, USA","sql,tf,python",88462,194597,33
974,software_engineer_974,role description 974,software,senior,"NYC, NY, USA","tf,aws,python",71403,130610,28
975,data_engineer_975,role description 975,data,junior,"Remote, , ","go,java,kubernetes,aws",80481,171679,10
976,software_engineer_976,role description 976,software,staff,"Remote, , ","sql,go,kubernetes,aws",110956,193898,30
977,devops_engineer_977,role description 977,devops,mid,"Austin, TX, USA","ml,react,sql,aws",72966,196051,49
978,data_engineer_978,role description 978,data,junior,"SF, CA, USA","go,aws,sql",99378,143710,43
979,devops_engineer_979,role description 979,devops,staff,"Remote, , ","kubernetes,react,aws,python",89097,185391,49
980,devops_engineer_980,role description 980,devops,senior,"London, , UK","sql,aws",79252,171706,38
981,frontend_engineer_981,role description 981,frontend,senior,"NYC, NY, USA","java,ml,tf,sql",102999,194227,52
982,devops_engineer_982,role description 982,devops,junior,"London, , UK","tf,kubernetes,java,rust",81728,131737,14
983,frontend_engineer_983,role description 983,frontend,staff,"London, , UK","react,rust,aws",77201,168080,2
984,devops_engineer_984,role description 984,devops,senior,"London, , UK","tf,sql,kubernetes,ml",91755,121959,6
985,frontend_engineer_985,role description 985,frontend,staff,"Berlin, , Germany","aws,java",105462,148584,59
986,frontend_engineer_986,role description 986,frontend,staff,"London, , UK","ml,react",111848,120912,38
987,data_engineer_987,role description 987,data,junior,"London, , UK","rust,sql,react",97787,155433,14
988,data_engineer_988,role description 988,data,junior,"Austin, TX, USA","kubernetes,ml,rust,tf",99719,184886,51
989,frontend_engineer_989,role description 989,frontend,staff,"Remote, , ","java,go,aws",107253,172642,18
990,data_engineer_990,role description 990,data,senior,"Remote, , ","rust,react,aws",76154,145349,35
991,devops_engineer_991,role description 991,devops,mid,"Berlin, , Germany","go,react,tf,sql",75054,154154,14
992,software_engineer_992,role description 992,software,mid,"SF, CA, USA","go,sql",89039,149395,5
993,devops_engineer_993,role description 993,devops,senior,"Austin, TX, USA","rust,aws,kubernetes,ml",97861,178533,16
994,devops_engineer_994,role description 994,devops,staff,"London, , UK","go,tf,java,react",98759,141296,13
995,frontend_engineer_995,role description 995,frontend,junior,"Berlin, , Germany","java,react",69224,127347,33
996,devops_engineer_996,role description 996,devops,senior,"SF, CA, USA","ml,react",106836,160538,1
997,data_engineer_997,role description 997,data,staff,"Remote, , ","tf,java,sql",81827,186398,14
998,ml_engineer_998,role description 998,ml,mid,"Remote, , ","go,tf,java,kubernetes",112637,158170,34
999,devops_engineer_999,role description 999,devops,mid,"Berlin, , Germany","ml,aws,python,tf",103461,136335,23
